Wall time,Step,Value
1684464540.3757317,25600,30.001985549926758
1684464558.836433,25856,30.294748306274414
1684464577.4627857,26112,30.03873634338379
1684464597.320384,26368,30.260766983032227
1684464617.121401,26624,29.406888961791992
1684464636.8990219,26880,29.614704132080078
1684464655.5086117,27136,29.22516632080078
1684464674.1696763,27392,29.613115310668945
1684464692.6694262,27648,29.736583709716797
1684464710.0263095,27904,30.823354721069336
1684464728.5263186,28160,31.446823120117188
1684464745.7856438,28416,32.30615997314453
1684464764.349147,28672,32.70185470581055
1684464784.1674619,28928,32.47079849243164
1684464805.243491,29184,31.738893508911133
1684464823.9717498,29440,32.43710708618164
1684464842.6003745,29696,32.258670806884766
1684464859.9326453,29952,33.01804733276367
1684464877.3567324,30208,33.86894226074219
1684464896.0191705,30464,33.85565185546875
1684464914.5641363,30720,33.88676452636719
1684464930.572041,30976,34.93240737915039
1684464947.8875093,31232,35.31850051879883
1684464963.9362998,31488,35.42420959472656
1684464980.1318474,31744,35.739376068115234
1684464997.3852718,32000,36.221683502197266
1684465014.5100584,32256,36.51211929321289
1684465031.630896,32512,35.85348129272461
1684465048.7550747,32768,36.476356506347656
1684465065.9569845,33024,36.87851333618164
1684465084.355543,33280,37.85602951049805
1684465102.7196784,33536,37.73448944091797
1684465121.088471,33792,37.808162689208984
1684465140.78713,34048,37.217952728271484
1684465157.9040086,34304,37.53976058959961
1684465176.2940712,34560,37.8285026550293
1684465196.0167196,34816,38.19493865966797
1684465214.4652343,35072,37.07297897338867
1684465232.9559913,35328,36.813594818115234
1684465251.4798143,35584,36.61125183105469
1684465271.202801,35840,36.467979431152344
1684465290.8929703,36096,36.498008728027344
1684465310.5981421,36352,36.0421142578125
1684465329.0257502,36608,36.14493179321289
1684465348.7318184,36864,35.89607238769531
1684465369.6320987,37120,34.13797378540039
1684465389.249202,37376,33.974090576171875
1684465407.7181823,37632,33.97714614868164
1684465423.6212554,37888,34.729156494140625
1684465442.025486,38144,35.58522033691406
1684465461.8021393,38400,35.75687026977539
1684465480.1294084,38656,35.268333435058594
1684465499.7355552,38912,34.492958068847656
1684465518.2480752,39168,34.327938079833984
1684465536.7510262,39424,35.14889144897461
1684465556.4833283,39680,35.003211975097656
1684465574.9150453,39936,35.82160568237305
1684465594.6794071,40192,35.557159423828125
1684465614.4785192,40448,35.73580551147461
1684465635.5659828,40704,35.81248092651367
1684465655.2687387,40960,35.6160774230957
1684465674.973781,41216,34.155967712402344
1684465694.763419,41472,33.64176559448242
1684465713.2463725,41728,33.65036392211914
1684465731.7917504,41984,33.787715911865234
1684465750.339139,42240,34.88091278076172
1684465769.1476734,42496,35.18295669555664
1684465786.8309853,42752,35.19123458862305
1684465804.0485866,43008,36.52447509765625
1684465822.3944771,43264,36.15596389770508
1684465840.9250393,43520,36.44599914550781
1684465859.5687046,43776,36.80479049682617
1684465880.7023883,44032,36.06603240966797
1684465903.0134435,44288,36.45920944213867
1684465922.856152,44544,36.321922302246094
1684465941.3393793,44800,36.29057312011719
1684465959.9851093,45056,37.728065490722656
1684465978.65394,45312,38.674583435058594
1684465995.9947917,45568,38.87892150878906
1684466014.763186,45824,38.61301040649414
1684466033.3471572,46080,39.15236282348633
1684466052.028845,46336,37.63823318481445
1684466070.5869668,46592,37.37154769897461
1684466091.58729,46848,36.49175262451172
1684466108.959236,47104,36.92793655395508
1684466126.186852,47360,38.13555145263672
1684466143.4202664,47616,38.95984649658203
1684466161.9862616,47872,39.67383575439453
1684466180.561571,48128,40.6788330078125
1684466199.1637876,48384,40.77903747558594
1684466217.8068209,48640,40.063838958740234
1684466235.1469893,48896,40.38136291503906
1684466252.4090846,49152,40.946388244628906
1684466268.4338908,49408,41.10393142700195
1684466285.7653592,49664,42.26920700073242
1684466301.8971093,49920,43.44611740112305
1684466319.1047711,50176,43.574039459228516
1684466337.591091,50432,44.414485931396484
1684466355.0434244,50688,45.76619338989258
1684466373.5504212,50944,46.85682678222656
1684466393.2882607,51200,46.12286376953125
1684466413.081878,51456,44.7355842590332
1684466432.8949397,51712,43.96913528442383
1684466452.7081168,51968,43.1585578918457
1684466472.5396724,52224,43.10786437988281
1684466491.097464,52480,43.39999771118164
1684466512.1289968,52736,41.22888946533203
1684466531.9335592,52992,39.185752868652344
1684466550.5358362,53248,38.71699523925781
1684466570.4244194,53504,37.47765350341797
1684466587.7679408,53760,36.86852264404297
1684466606.4524732,54016,36.5167350769043
1684466623.746852,54272,37.21042251586914
1684466643.5085309,54528,37.27735137939453
1684466660.8491418,54784,38.32487869262695
1684466678.1048644,55040,38.740421295166016
1684466696.8390744,55296,39.296722412109375
1684466715.368712,55552,39.68341064453125
1684466732.6731079,55808,40.40391159057617
1684466750.0436497,56064,41.11433792114258
1684466767.4549644,56320,42.4305534362793
1684466785.0282516,56576,43.70757293701172
1684466803.6731715,56832,44.18663024902344
1684466818.5313826,57088,44.261024475097656
1684466837.150235,57344,45.16764831542969
1684466859.6595993,57600,43.588993072509766
1684466879.1207871,57856,43.51183319091797
1684466897.9669144,58112,42.32286071777344
1684466916.6589067,58368,42.85044860839844
1684466933.8645816,58624,42.997215270996094
1684466952.3332212,58880,42.39093017578125
1684466970.8674793,59136,42.07345199584961
1684466990.5526388,59392,41.69321060180664
1684467008.9701555,59648,40.816429138183594
1684467027.4728062,59904,39.639705657958984
1684467045.8831716,60160,39.08541488647461
1684467064.3512177,60416,38.199920654296875
1684467080.2454119,60672,39.86723327636719
1684467097.4668012,60928,38.19395065307617
1684467115.8875422,61184,39.47932815551758
1684467133.1487644,61440,41.05146026611328
1684467147.9274638,61696,42.24130630493164
1684467165.2300754,61952,42.757808685302734
1684467183.779849,62208,43.045074462890625
1684467202.257528,62464,41.989471435546875
1684467222.0317287,62720,41.57968521118164
1684467240.4638836,62976,41.086097717285156
1684467257.7898235,63232,43.34589767456055
1684467274.9079447,63488,43.850955963134766
1684467292.124856,63744,45.00741958618164
1684467309.3212285,64000,45.44037628173828
1684467327.808487,64256,45.603294372558594
1684467345.0723865,64512,46.04833221435547
1684467362.3426003,64768,45.31597900390625
1684467379.564442,65024,45.89728546142578
1684467396.7918732,65280,45.93873977661133
1684467413.976948,65536,46.45381164550781
1684467429.926425,65792,45.7768669128418
1684467445.8358824,66048,46.19194030761719
1684467461.7695713,66304,46.456295013427734
1684467478.9769316,66560,47.736602783203125
1684467496.2084565,66816,48.5145149230957
1684467513.3576841,67072,49.820068359375
1684467529.3262243,67328,50.47533416748047
1684467547.8432865,67584,49.2055549621582
1684467565.1092162,67840,49.358131408691406
1684467581.1011486,68096,49.93476486206055
1684467597.025323,68352,50.93129348754883
1684467614.251062,68608,52.13544845581055
1684467631.5028853,68864,51.82808303833008
1684467647.5148432,69120,52.26882553100586
1684467664.6574545,69376,51.77739715576172
1684467681.8303602,69632,52.073387145996094
1684467697.7532802,69888,52.52814865112305
1684467713.692033,70144,52.69939041137695
1684467729.6624105,70400,52.35018539428711
1684467746.9808784,70656,52.383636474609375
1684467762.8902574,70912,52.25353240966797
1684467780.289554,71168,51.94440841674805
1684467796.290499,71424,52.66099548339844
1684467812.2363763,71680,52.77582550048828
1684467828.2043564,71936,53.48398208618164
1684467846.5849297,72192,53.756710052490234
1684467863.722831,72448,53.36516571044922
1684467879.689912,72704,52.839576721191406
1684467898.2481012,72960,51.56581115722656
1684467914.3433235,73216,50.76076889038086
1684467931.5776072,73472,51.0831184387207
1684467950.1817393,73728,50.413997650146484
1684467968.595375,73984,48.975284576416016
1684467985.9447868,74240,48.89992904663086
1684468003.1740549,74496,46.7306022644043
1684468020.3787916,74752,46.92407989501953
1684468037.506359,75008,46.15265655517578
1684468054.6768045,75264,45.20967102050781
1684468073.157725,75520,43.70558547973633
1684468090.3382592,75776,43.23980712890625
1684468107.5408618,76032,41.84184265136719
1684468125.9098089,76288,40.95851135253906
1684468140.779245,76544,41.64684295654297
1684468159.2689183,76800,41.27281951904297
1684468176.3984923,77056,40.5571174621582
1684468192.1582062,77312,41.09651565551758
1684468209.244995,77568,40.4830322265625
1684468225.1177313,77824,41.24289321899414
1684468239.6886466,78080,42.00775909423828
1684468258.1053393,78336,42.30940246582031
1684468276.42752,78592,41.40552520751953
1684468293.5087323,78848,41.14986038208008
1684468313.1946683,79104,40.09017562866211
1684468330.350699,79360,39.53797912597656
1684468346.1564162,79616,39.913787841796875
1684468363.2283835,79872,40.896907806396484
1684468379.0315242,80128,41.59273910522461
1684468396.1827013,80384,40.88589859008789
1684468412.187666,80640,41.16334533691406
1684468428.034579,80896,40.69456481933594
1684468444.01869,81152,41.043182373046875
1684468459.9519825,81408,41.490638732910156
1684468475.8725784,81664,41.804718017578125
1684468490.5079484,81920,41.145790100097656
1684468505.195227,82176,40.95652389526367
1684468519.8479407,82432,41.899024963378906
1684468535.6857784,82688,41.760887145996094
1684468551.592661,82944,40.39404296875
1684468567.4539456,83200,42.117122650146484
1684468584.5738752,83456,41.903236389160156
1684468600.4507642,83712,42.09443664550781
1684468616.2576983,83968,42.90489959716797
1684468632.1143126,84224,43.632545471191406
1684468648.1105778,84480,44.6899528503418
1684468663.9069142,84736,44.9749870300293
1684468679.847271,84992,45.01166915893555
1684468695.71828,85248,44.66899871826172
1684468711.575173,85504,46.22871780395508
1684468728.6763732,85760,45.85274887084961
1684468743.23315,86016,45.84112548828125
1684468759.174118,86272,46.1485710144043
1684468781.326305,86528,45.47172927856445
1684468802.1920686,86784,43.39810562133789
1684468819.3176684,87040,42.98360824584961
1684468837.7378964,87296,43.1218376159668
1684468857.367555,87552,41.85578536987305
1684468874.6119828,87808,41.97612762451172
1684468894.3149717,88064,40.88551712036133
1684468912.6958215,88320,39.75836944580078
1684468931.078879,88576,38.983062744140625
1684468949.486649,88832,37.807273864746094
1684468966.6280768,89088,37.91250228881836
1684468985.0197332,89344,36.481719970703125
1684469003.4620209,89600,35.89327621459961
1684469023.0267327,89856,34.784156799316406
1684469040.1926212,90112,35.708351135253906
1684469057.6808484,90368,37.68583297729492
1684469076.1038513,90624,38.74513244628906
1684469095.859076,90880,37.57496643066406
1684469114.6954741,91136,37.07181930541992
1684469134.3151226,91392,36.98112487792969
1684469151.4272554,91648,37.91242218017578
1684469168.5258143,91904,38.82924270629883
1684469185.6779263,92160,39.62859344482422
1684469206.7543478,92416,38.43550491333008
1684469227.5976295,92672,36.944515228271484
1684469247.3353117,92928,37.122737884521484
1684469265.7233727,93184,36.99894714355469
1684469284.1084468,93440,37.230979919433594
1684469302.4886866,93696,37.298316955566406
1684469319.6059241,93952,37.41429901123047
1684469339.2480304,94208,36.65984344482422
1684469360.415915,94464,36.24435806274414
1684469379.6831486,94720,35.78950119018555
1684469396.6854012,94976,36.71720886230469
1684469416.4148643,95232,35.52816390991211
1684469434.7100377,95488,34.55678176879883
1684469453.1375515,95744,34.60731506347656
1684469474.17065,96000,35.344482421875
1684469492.629867,96256,36.35655212402344
1684469511.097977,96512,36.254783630371094
1684469529.5387356,96768,36.12818145751953
1684469545.4196665,97024,36.889347076416016
1684469562.5719,97280,37.356754302978516
1684469581.0892534,97536,36.216365814208984
1684469599.427369,97792,36.77033233642578
1684469615.2083719,98048,37.96023941040039
1684469633.5795634,98304,39.436126708984375
1684469651.9020865,98560,39.503822326660156
1684469668.9478946,98816,39.15176010131836
1684469684.7767594,99072,39.88337326049805
1684469702.0383115,99328,40.751522064208984
1684469720.409214,99584,40.570953369140625
1684469736.353909,99840,40.579097747802734
1684469756.0071256,100096,40.858795166015625
