Wall time,Step,Value
1683879660.7469494,23552,72.7887191772461
1683879676.833406,23808,73.56143188476562
1683879690.616797,24064,73.4011459350586
1683879705.2450612,24320,76.09195709228516
1683879718.923109,24576,76.34319305419922
1683879733.6436267,24832,78.73298645019531
1683879747.4601254,25088,78.95449829101562
1683879762.2457516,25344,80.68585205078125
1683879777.053953,25600,81.3743896484375
1683879793.367921,25856,81.74314880371094
1683879807.180176,26112,82.78176879882812
1683879822.0498543,26368,82.30130004882812
1683879836.748295,26624,83.7620849609375
1683879851.6696649,26880,84.18480682373047
1683879866.7730508,27136,84.67821502685547
1683879881.967443,27392,85.55218505859375
1683879898.3214262,27648,85.20980834960938
1683879914.5083773,27904,83.80758666992188
1683879929.6457338,28160,84.00015258789062
1683879944.6279786,28416,85.40215301513672
1683879959.4520063,28672,83.89755249023438
1683879973.2086875,28928,83.60984802246094
1683879988.2943099,29184,84.95845794677734
1683880003.3968525,29440,85.38640594482422
1683880019.7934017,29696,84.47404479980469
1683880034.756544,29952,83.8841781616211
1683880049.9631066,30208,83.79324340820312
1683880063.967932,30464,83.3746337890625
1683880078.859659,30720,84.20536804199219
1683880093.8315213,30976,84.59659576416016
1683880106.2022386,31232,84.10002136230469
1683880121.9898655,31488,86.42346954345703
1683880135.2318635,31744,87.04077911376953
1683880150.4276173,32000,86.63824462890625
1683880165.307235,32256,86.87950134277344
1683880180.318916,32512,87.42732238769531
1683880195.3992693,32768,89.10955810546875
1683880210.4102368,33024,88.72960662841797
1683880224.2665336,33280,89.24747467041016
1683880239.076324,33536,89.61890411376953
1683880256.3981998,33792,87.08702850341797
1683880272.3661115,34048,85.42514038085938
1683880288.75405,34304,84.57495880126953
1683880305.0235708,34560,84.10968017578125
1683880318.6146688,34816,85.6211166381836
1683880332.4253764,35072,84.9198226928711
1683880346.3066258,35328,87.20071411132812
1683880361.0101478,35584,86.03668975830078
1683880374.7101526,35840,86.56129455566406
1683880388.5363934,36096,89.26173400878906
1683880401.3129773,36352,89.2558822631836
1683880416.1945398,36608,91.63799285888672
1683880430.2513378,36864,93.15034484863281
1683880444.2300706,37120,95.06668853759766
1683880459.3393292,37376,95.43026733398438
1683880474.7038875,37632,95.32097625732422
1683880489.8185465,37888,95.49617004394531
1683880502.4616401,38144,95.32127380371094
1683880517.6283154,38400,97.02462005615234
1683880532.575495,38656,97.0926513671875
1683880547.9062614,38912,97.5697021484375
1683880561.5510185,39168,98.02942657470703
1683880575.615948,39424,99.27772521972656
1683880588.3243604,39680,99.5454330444336
1683880603.3637836,39936,100.50979614257812
1683880617.4812381,40192,101.06346130371094
1683880631.301972,40448,102.34527587890625
1683880645.946157,40704,103.68865203857422
1683880659.8447025,40960,104.26519775390625
1683880674.7951477,41216,103.3708267211914
1683880691.1093051,41472,101.94947052001953
1683880707.369801,41728,100.57421875
1683880722.5687642,41984,99.85685729980469
1683880740.1979082,42240,97.01824951171875
1683880756.3781307,42496,96.6658706665039
1683880769.1406562,42752,94.74710083007812
1683880782.68541,43008,96.20942687988281
1683880796.8339212,43264,99.84245300292969
1683880810.811882,43520,101.2059326171875
1683880824.6407802,43776,104.47461700439453
1683880838.3065329,44032,105.20989227294922
1683880853.3847241,44288,107.73181915283203
1683880868.6241577,44544,109.59412384033203
1683880883.7333443,44800,109.21096801757812
1683880897.5428424,45056,108.10306549072266
1683880913.826055,45312,108.0618896484375
1683880927.668511,45568,108.19381713867188
1683880942.540357,45824,109.17990112304688
1683880958.833369,46080,104.2367935180664
1683880973.6375325,46336,104.40957641601562
1683880990.2025554,46592,102.00448608398438
1683881006.5203702,46848,99.44461059570312
1683881023.0534182,47104,97.6733169555664
1683881038.099345,47360,95.38968658447266
1683881054.306291,47616,94.42877197265625
1683881070.337653,47872,93.7379379272461
1683881084.975554,48128,93.282470703125
1683881099.955726,48384,91.06925201416016
1683881113.978886,48640,92.76441192626953
1683881129.4368114,48896,91.50662994384766
1683881143.188593,49152,90.4918441772461
1683881157.290122,49408,92.75569915771484
1683881171.1541595,49664,94.77765655517578
1683881186.3477755,49920,94.93115234375
1683881200.0780182,50176,95.52994537353516
1683881215.3762982,50432,98.62876892089844
1683881229.080026,50688,100.21234893798828
1683881242.7533693,50944,102.47803497314453
1683881256.5849762,51200,104.3968276977539
1683881270.4520595,51456,106.11317443847656
1683881285.556246,51712,108.86092376708984
1683881299.350161,51968,110.26270294189453
1683881314.7148967,52224,110.17681884765625
1683881328.7369618,52480,108.87910461425781
1683881342.4368844,52736,108.90007019042969
1683881356.396604,52992,108.19136047363281
1683881370.1762788,53248,109.09580993652344
1683881383.8390963,53504,110.59233093261719
1683881396.189828,53760,109.81734466552734
1683881411.3293726,54016,112.11356353759766
1683881427.8440928,54272,111.14180755615234
1683881443.1438656,54528,109.95751953125
1683881458.2069163,54784,111.27426147460938
1683881472.1082346,55040,113.25775146484375
1683881489.775613,55296,110.85124206542969
1683881506.1672266,55552,111.23129272460938
1683881523.632312,55808,109.87637329101562
1683881540.027274,56064,111.5165786743164
1683881557.772994,56320,110.94966888427734
1683881575.4260006,56576,109.1522216796875
1683881597.9447105,56832,103.8643798828125
1683881615.4251583,57088,99.91839599609375
1683881631.703669,57344,98.14598846435547
1683881648.2160652,57600,92.55686950683594
1683881665.6715133,57856,89.9757080078125
1683881680.5217636,58112,87.9649887084961
1683881696.7037191,58368,85.10102081298828
1683881712.600709,58624,81.58094787597656
1683881728.6407912,58880,79.54763793945312
1683881742.2826807,59136,80.40433502197266
1683881757.1660979,59392,80.16222381591797
1683881772.0575035,59648,79.67604064941406
1683881787.0448558,59904,77.06676483154297
1683881801.8570175,60160,74.88091278076172
1683881817.812569,60416,72.24462127685547
1683881832.490449,60672,71.9503402709961
1683881848.7237227,60928,71.81947326660156
1683881863.5969822,61184,70.48867797851562
1683881880.8386889,61440,68.01679992675781
1683881895.898843,61696,70.00059509277344
1683881910.7685337,61952,69.52877807617188
1683881928.1574538,62208,70.60469055175781
1683881944.342208,62464,69.36843872070312
1683881960.4629087,62720,71.14083099365234
1683881977.970611,62976,70.72482299804688
1683881997.583845,63232,70.50148010253906
1683882013.5302844,63488,72.50981140136719
1683882028.3597877,63744,73.66309356689453
1683882044.7508082,64000,73.9415054321289
1683882059.5004816,64256,73.93701934814453
1683882074.4440439,64512,75.48995208740234
1683882089.2761252,64768,75.75627136230469
1683882104.301578,65024,77.04742431640625
1683882120.3073475,65280,76.37969207763672
1683882136.178115,65536,76.25161743164062
1683882152.200101,65792,77.74776458740234
1683882168.0785403,66048,74.20289611816406
1683882184.11537,66304,71.97566986083984
1683882200.1953027,66560,70.6661148071289
1683882216.2139232,66816,69.32212829589844
1683882232.3020551,67072,69.21918487548828
1683882248.4805663,67328,67.09777069091797
1683882264.5912516,67584,67.3921890258789
1683882280.8554575,67840,66.73441314697266
1683882296.9948318,68096,67.32270812988281
1683882312.0594487,68352,66.09229278564453
1683882328.6411273,68608,66.18612670898438
1683882344.694995,68864,66.33515167236328
1683882359.7200136,69120,66.90605163574219
1683882374.7040987,69376,66.85015869140625
1683882390.859529,69632,67.77049255371094
1683882405.5875888,69888,70.18963623046875
1683882420.6836956,70144,72.60345458984375
1683882436.7398162,70400,74.99634552001953
1683882452.9490511,70656,73.29766082763672
1683882467.846724,70912,73.9705810546875
1683882484.0011227,71168,74.84563446044922
1683882500.3019817,71424,73.1037826538086
1683882515.011691,71680,72.92971801757812
1683882530.515267,71936,74.38191223144531
1683882546.7744975,72192,74.32493591308594
1683882562.932267,72448,75.11933135986328
1683882578.8900108,72704,74.73450469970703
1683882593.52928,72960,75.9041748046875
1683882609.6674151,73216,76.62789154052734
1683882627.0734446,73472,76.49952697753906
1683882643.225269,73728,76.24494934082031
1683882658.388872,73984,77.75896453857422
1683882673.4844358,74240,79.4502944946289
1683882689.8821852,74496,80.03523254394531
1683882704.7922175,74752,80.45076751708984
1683882719.7317076,75008,81.33966064453125
1683882735.0059195,75264,82.93167114257812
1683882750.7827344,75520,82.77837371826172
1683882765.7985435,75776,83.35690307617188
1683882780.9282634,76032,83.85803985595703
1683882798.423491,76288,81.97694396972656
1683882814.6232913,76544,83.37467956542969
1683882830.9384692,76800,83.60557556152344
1683882845.7532308,77056,83.62974548339844
1683882862.1664495,77312,83.02903747558594
1683882878.2517805,77568,82.90836334228516
1683882893.287962,77824,84.2269515991211
1683882908.2988975,78080,83.46025085449219
1683882923.4292161,78336,84.27828979492188
1683882938.5740328,78592,86.34434509277344
1683882956.1917353,78848,85.12728881835938
1683882971.2353315,79104,84.36997985839844
1683882987.5778975,79360,84.133544921875
1683883003.8009424,79616,85.13819122314453
1683883018.918452,79872,85.45336151123047
1683883035.015628,80128,84.68841552734375
1683883050.0022154,80384,84.4930191040039
1683883065.084025,80640,85.47740173339844
1683883080.0908897,80896,87.17498016357422
1683883095.08975,81152,88.30261993408203
1683883109.8642583,81408,87.95016479492188
1683883124.7759407,81664,87.18695068359375
1683883142.2015598,81920,87.91016387939453
1683883157.2831817,82176,87.31915283203125
1683883172.2192163,82432,87.12724304199219
1683883187.3611233,82688,86.59884643554688
1683883203.2968588,82944,87.47769927978516
1683883219.4985394,83200,85.9857177734375
1683883235.5728471,83456,86.23501586914062
1683883251.545444,83712,85.81403350830078
1683883266.4143972,83968,86.73104095458984
1683883282.4326172,84224,87.08998107910156
1683883297.2964153,84480,85.82235717773438
1683883312.1473892,84736,86.75028991699219
1683883327.2525234,84992,88.90190124511719
1683883342.2027593,85248,88.9633560180664
1683883357.4248047,85504,88.61837768554688
1683883372.3173413,85760,89.47480010986328
1683883387.126026,86016,88.8504867553711
1683883403.478498,86272,88.35523223876953
1683883418.4870307,86528,89.7004623413086
1683883433.6379354,86784,89.03048706054688
1683883448.595955,87040,89.77616882324219
1683883463.5194972,87296,90.57307434082031
1683883478.3756194,87552,89.65133666992188
1683883493.368341,87808,91.42230987548828
1683883508.513563,88064,92.15786743164062
1683883522.3616698,88320,91.83570098876953
1683883536.5001993,88576,93.96112823486328
1683883549.9909666,88832,94.65825653076172
1683883564.0763793,89088,97.1201171875
1683883577.877631,89344,96.77252960205078
1683883591.635147,89600,99.3066635131836
1683883606.7007182,89856,100.31090545654297
1683883621.5333457,90112,99.70867919921875
1683883636.6053815,90368,101.36695861816406
1683883651.6636634,90624,102.11476135253906
1683883667.9775875,90880,100.86717987060547
1683883684.3382082,91136,100.11155700683594
1683883700.6585898,91392,100.02936553955078
1683883715.4918659,91648,99.87284851074219
1683883730.287279,91904,100.94400024414062
1683883745.6565168,92160,101.71363830566406
1683883760.6968036,92416,103.72492218017578
1683883774.7499666,92672,103.24392700195312
1683883789.677287,92928,103.90892028808594
1683883803.7897449,93184,106.73439025878906
1683883819.0070395,93440,107.44255828857422
1683883832.6935725,93696,107.06285095214844
1683883846.7462568,93952,108.02973175048828
1683883861.9216905,94208,107.6397476196289
1683883876.9723256,94464,106.78263092041016
1683883893.394437,94720,105.22781372070312
1683883910.8210921,94976,103.6335220336914
1683883925.87376,95232,103.6065444946289
1683883941.0040553,95488,102.60889434814453
1683883958.5733428,95744,100.55636596679688
1683883974.9313967,96000,99.5475082397461
1683883989.9627862,96256,99.28583526611328
1683884006.194004,96512,98.01954650878906
1683884021.428555,96768,96.74624633789062
1683884036.1317577,97024,94.86537170410156
1683884051.0837207,97280,91.69253540039062
1683884067.3937874,97536,87.58143615722656
1683884082.3302996,97792,87.3243179321289
1683884098.5355687,98048,86.4576644897461
1683884112.3263443,98304,86.02696990966797
1683884127.4512548,98560,86.93243408203125
1683884143.4833412,98816,86.65018463134766
1683884160.9415085,99072,85.66670989990234
1683884174.7478988,99328,85.98577117919922
1683884188.6655533,99584,86.77571868896484
1683884202.1148827,99840,88.184814453125
1683884215.841393,100096,88.16981506347656
